ref_date,gender,empl,emplFull,emplPart,emplRate,labForce,participRate,population,unempl,unemplRate
2021-05,Women+,8739.5,6670.4,2069.1,55.3,9545.8,60.4,15792.0,806.3,8.4
2021-06,Men+,9962.1,8680.4,1281.8,64.3,10857.2,70.1,15482.2,895.0,8.2
2021-06,Total - Gender,18894.4,15384.3,3510.1,60.4,20514.4,65.6,31287.5,1620.0,7.9
2021-06,Women+,8932.2,6703.9,2228.3,56.5,9657.2,61.1,15805.3,724.9,7.5
2021-07,Men+,10025.5,8670.2,1355.2,64.7,10884.6,70.2,15497.4,859.1,7.9
2021-07,Total - Gender,19016.5,15441.1,3575.4,60.7,20540.5,65.6,31318.8,1524.0,7.4
2021-07,Women+,8991.0,6770.9,2220.1,56.8,9655.9,61.0,15821.4,664.9,6.9
2021-08,Men+,10044.0,8699.4,1344.6,64.7,10861.1,70.0,15516.4,817.1,7.5
2021-08,Total - Gender,19081.7,15507.5,3574.2,60.8,20548.8,65.5,31359.5,1467.1,7.1
2021-08,Women+,9037.7,6808.1,2229.6,57.0,9687.7,61.1,15843.1,650.0,6.7
2021-09,Men+,10114.4,8759.9,1354.6,65.1,10916.8,70.3,15532.2,802.3,7.3
2021-09,Total - Gender,19251.1,15692.0,3559.1,61.3,20705.6,66.0,31393.0,1454.5,7.0
2021-09,Women+,9136.7,6932.1,2204.5,57.6,9788.8,61.7,15860.8,652.2,6.7
2021-10,Men+,10146.5,8785.8,1360.7,65.2,10873.5,69.9,15551.5,727.0,6.7
2021-10,Total - Gender,19288.1,15728.7,3559.4,61.4,20624.4,65.6,31432.6,1336.2,6.5
2021-10,Women+,9141.6,6942.9,2198.7,57.6,9750.8,61.4,15881.1,609.2,6.2
2021-11,Men+,10208.2,8823.9,1384.3,65.6,10922.5,70.1,15572.9,714.3,6.5
2021-11,Total - Gender,19437.3,15801.1,3636.2,61.8,20699.4,65.8,31475.9,1262.2,6.1
2021-11,Women+,9229.1,6977.1,2251.9,58.0,9776.9,61.5,15903.0,547.9,5.6
2021-12,Men+,10263.5,8956.5,1307.0,65.8,10926.9,70.1,15594.2,663.4,6.1
2021-12,Total - Gender,19508.8,15920.8,3588.0,61.9,20741.2,65.8,31518.9,1232.4,5.9
2021-12,Women+,9245.3,6964.3,2281.0,58.1,9814.3,61.6,15924.6,569.0,5.8
2022-01,Men+,10172.6,8943.6,1229.1,65.2,10860.9,69.6,15614.0,688.3,6.3
2022-01,Total - Gender,19305.4,15870.3,3435.1,61.2,20630.7,65.4,31559.4,1325.4,6.4
2022-01,Women+,9132.7,6926.7,2206.0,57.3,9769.8,61.3,15945.4,637.1,6.5
2022-02,Men+,10301.5,9013.4,1288.1,65.9,10932.3,69.9,15634.0,630.8,5.8
2022-02,Total - Gender,19629.0,16030.5,3598.6,62.1,20764.7,65.7,31600.5,1135.6,5.5
2022-02,Women+,9327.5,7017.0,2310.4,58.4,9832.4,61.6,15966.5,504.9,5.1
2022-03,Men+,10334.2,9036.2,1298.0,66.0,10907.0,69.7,15654.7,572.8,5.3
2022-03,Total - Gender,19647.8,16037.3,3610.5,62.1,20762.7,65.6,31642.1,1114.9,5.4
2022-03,Women+,9313.6,7001.1,2312.5,58.3,9855.7,61.6,15987.4,542.1,5.5
2022-04,Men+,10359.3,9046.9,1312.4,66.1,10968.5,70.0,15675.3,609.2,5.6
2022-04,Total - Gender,19709.7,16084.2,3625.4,62.2,20826.2,65.7,31683.5,1116.5,5.4
2022-04,Women+,9350.4,7037.4,2313.0,58.4,9857.7,61.6,16008.2,507.4,5.1
2022-05,Men+,10343.6,9074.3,1269.3,65.9,10944.7,69.7,15700.3,601.1,5.5
2022-05,Total - Gender,19763.4,16210.3,3553.1,62.3,20847.5,65.7,31733.2,1084.2,5.2
2022-05,Women+,9419.8,7136.0,2283.8,58.8,9902.8,61.8,16032.9,483.1,4.9
2022-06,Men+,10345.0,9078.9,1266.2,65.8,10903.0,69.3,15725.0,558.0,5.1
2022-06,Total - Gender,19750.8,16212.3,3538.5,62.1,20778.2,65.4,31781.7,1027.4,4.9
2022-06,Women+,9405.8,7133.4,2272.4,58.6,9875.1,61.5,16056.7,469.4,4.8
2022-07,Men+,10382.2,9127.3,1254.9,65.9,10930.7,69.4,15751.5,548.5,5.0
2022-07,Total - Gender,19787.5,16246.6,3540.9,62.2,20794.5,65.3,31834.3,1007.1,4.8
2022-07,Women+,9405.3,7119.3,2286.0,58.5,9863.9,61.3,16082.8,458.6,4.6
2022-08,Men+,10399.2,9115.7,1283.5,65.9,10980.9,69.6,15781.9,581.7,5.3
2022-08,Total - Gender,19781.2,16217.1,3564.1,62.0,20865.1,65.4,31894.0,1083.9,5.2
2022-08,Women+,9382.0,7101.3,2280.7,58.2,9884.3,61.3,16112.2,502.2,5.1
2022-09,Men+,10397.4,9115.6,1281.8,65.8,10972.9,69.4,15809.7,575.5,5.2
2022-09,Total - Gender,19796.1,16212.3,3583.8,62.0,20862.7,65.3,31948.3,1066.6,5.1
2022-09,Women+,9398.7,7096.7,2302.0,58.2,9889.8,61.3,16138.6,491.1,5.0
2022-10,Men+,10442.0,9168.2,1273.8,65.9,11000.2,69.4,15839.2,558.2,5.1
2022-10,Total - Gender,19882.8,16269.8,3613.1,62.1,20955.3,65.5,32005.2,1072.5,5.1
2022-10,Women+,9440.8,7101.6,2339.2,58.4,9955.1,61.6,16166.0,514.3,5.2
2022-11,Men+,10457.3,9199.7,1257.7,65.9,11041.3,69.6,15867.3,584.0,5.3
2022-11,Total - Gender,19923.8,16345.9,3577.9,62.1,20982.5,65.5,32058.7,1058.7,5.0
2022-11,Women+,9466.4,7146.2,2320.2,58.5,9941.2,61.4,16191.3,474.8,4.8
2022-12,Men+,10499.4,9187.5,1311.9,66.1,11073.2,69.7,15895.6,573.8,5.2
2022-12,Total - Gender,19998.5,16426.8,3571.7,62.3,21049.6,65.6,32111.8,1051.1,5.0
2022-12,Women+,9499.1,7239.3,2259.8,58.6,9976.4,61.5,16216.3,477.3,4.8
2023-01,Men+,10557.1,9239.2,1317.9,66.2,11145.2,69.9,15935.3,588.2,5.3
2023-01,Total - Gender,20113.5,16523.6,3589.9,62.5,21193.4,65.8,32187.9,1079.9,5.1
2023-01,Women+,9556.4,7284.5,2272.0,58.8,10048.2,61.8,16252.6,491.8,4.9
2023-02,Men+,10571.5,9244.2,1327.3,66.2,11155.7,69.8,15978.9,584.2,5.2
2023-02,Total - Gender,20153.3,16560.5,3592.8,62.5,21240.6,65.8,32270.6,1087.2,5.1
2023-02,Women+,9581.8,7316.3,2265.5,58.8,10084.8,61.9,16291.7,503.1,5.0
2023-03,Men+,10612.8,9292.5,1320.3,66.2,11190.1,69.8,16023.8,577.3,5.2
2023-03,Total - Gender,20214.1,16614.7,3599.5,62.5,21284.2,65.8,32355.3,1070.1,5.0
2023-03,Women+,9601.3,7322.1,2279.2,58.8,10094.1,61.8,16331.4,492.8,4.9
2023-04,Men+,10640.8,9295.5,1345.3,66.2,11235.8,69.9,16064.8,594.9,5.3
2023-04,Total - Gender,20257.8,16621.7,3636.1,62.5,21337.7,65.8,32432.5,1080.0,5.1
2023-04,Women+,9617.0,7326.1,2290.8,58.8,10102.0,61.7,16367.7,485.0,4.8
2023-05,Men+,10647.9,9293.9,1354.0,66.1,11239.0,69.7,16113.6,591.1,5.3
2023-05,Total - Gender,20246.7,16604.6,3642.1,62.3,21358.5,65.7,32524.6,1111.8,5.2
2023-05,Women+,9598.8,7310.8,2288.1,58.5,10119.5,61.7,16411.0,520.7,5.1
2023-06,Men+,10720.3,9350.0,1370.4,66.3,11334.2,70.1,16163.0,613.9,5.4
2023-06,Total - Gender,20332.9,16718.2,3614.7,62.3,21486.3,65.9,32617.0,1153.4,5.4
2023-06,Women+,9612.6,7368.2,2244.4,58.4,10152.1,61.7,16454.0,539.5,5.3
2023-07,Men+,10714.8,9341.3,1373.6,66.1,11334.1,69.9,16212.8,619.3,5.5
2023-07,Total - Gender,20352.1,16724.2,3627.9,62.2,21527.4,65.8,32710.3,1175.3,5.5
2023-07,Women+,9637.3,7382.9,2254.3,58.4,10193.3,61.8,16497.5,556.0,5.5
2023-08,Men+,10745.8,9397.9,1347.9,66.1,11374.5,69.9,16264.9,628.7,5.5
2023-08,Total - Gender,20412.1,16798.8,3613.3,62.2,21589.5,65.8,32808.3,1177.3,5.5
2023-08,Women+,9666.3,7400.9,2265.4,58.4,10215.0,61.7,16543.4,548.7,5.4
2023-09,Men+,10771.8,9393.2,1378.6,66.0,11423.2,70.0,16312.3,651.4,5.7
2023-09,Total - Gender,20465.3,16791.4,3673.8,62.2,21657.2,65.8,32896.0,1191.9,5.5
2023-09,Women+,9693.5,7398.2,2295.3,58.5,10234.0,61.7,16583.7,540.5,5.3
2023-10,Men+,10803.8,9405.7,1398.1,66.0,11487.7,70.2,16362.0,684.0,6.0
2023-10,Total - Gender,20493.9,16817.4,3676.5,62.1,21734.6,65.9,32987.7,1240.6,5.7
2023-10,Women+,9690.2,7411.8,2278.4,58.3,10246.8,61.6,16625.7,556.7,5.4
2023-11,Men+,10819.4,9403.9,1415.6,65.9,11506.3,70.1,16411.0,686.9,6.0
2023-11,Total - Gender,20518.5,16839.6,3678.9,62.0,21763.6,65.8,33077.9,1245.1,5.7
2023-11,Women+,9699.1,7435.7,2263.4,58.2,10257.3,61.5,16666.9,558.2,5.4
2023-12,Men+,10829.5,9439.2,1390.3,65.8,11519.7,70.0,16460.1,690.2,6.0
2023-12,Total - Gender,20532.8,16853.6,3679.3,61.9,21797.4,65.7,33168.3,1264.6,5.8
2023-12,Women+,9703.3,7414.4,2289.0,58.1,10277.7,61.5,16708.2,574.4,5.6
2024-01,Men+,10857.7,9416.8,1440.9,65.7,11520.6,69.7,16517.9,662.9,5.8
2024-01,Total - Gender,20577.1,16840.8,3736.3,61.8,21817.2,65.6,33276.5,1240.1,5.7
2024-01,Women+,9719.4,7423.9,2295.4,58.0,10296.5,61.4,16758.5,577.1,5.6
2024-02,Men+,10876.6,9470.5,1406.1,65.6,11589.3,69.9,16570.2,712.7,6.1
2024-02,Total - Gender,20607.7,16902.6,3705.1,61.7,21894.8,65.6,33373.5,1287.1,5.9
2024-02,Women+,9731.1,7432.2,2298.9,57.9,10305.6,61.3,16803.3,574.5,5.6
2024-03,Men+,10867.5,9457.9,1409.7,65.4,11621.4,69.9,16622.2,753.9,6.5
2024-03,Total - Gender,20614.5,16896.9,3717.7,61.6,21956.9,65.6,33469.5,1342.3,6.1
2024-03,Women+,9747.0,7439.0,2308.0,57.9,10335.4,61.3,16847.4,588.4,5.7
2024-04,Men+,10944.0,9545.9,1398.1,65.6,11681.8,70.0,16681.0,737.8,6.3
2024-04,Total - Gender,20700.5,16953.9,3746.6,61.6,22060.1,65.7,33578.9,1359.6,6.2
2024-04,Women+,9756.5,7408.0,2348.5,57.7,10378.4,61.4,16897.9,621.9,6.0
2024-05,Men+,10921.6,9488.2,1433.4,65.2,11681.4,69.8,16738.5,759.8,6.5
2024-05,Total - Gender,20698.3,16909.0,3789.3,61.4,22081.9,65.6,33685.5,1383.7,6.3
2024-05,Women+,9776.7,7420.8,2355.9,57.7,10400.5,61.4,16947.0,623.8,6.0
2024-06,Men+,10917.3,9509.1,1408.2,65.0,11707.7,69.7,16794.1,790.4,6.8
2024-06,Total - Gender,20715.9,16919.7,3796.2,61.3,22140.4,65.5,33788.3,1424.5,6.4
2024-06,Women+,9798.6,7410.7,2388.0,57.7,10432.8,61.4,16994.2,634.1,6.1
2024-07,Men+,10923.9,9528.0,1395.9,64.8,11718.1,69.5,16853.4,794.2,6.8
2024-07,Total - Gender,20712.9,16978.1,3734.8,61.1,22138.2,65.3,33899.8,1425.3,6.4
2024-07,Women+,9789.0,7450.1,2338.9,57.4,10420.1,61.1,17046.4,631.1,6.1
2024-08,Men+,10932.8,9500.8,1432.0,64.7,11773.1,69.6,16904.5,840.3,7.1
2024-08,Total - Gender,20742.6,16940.1,3802.5,61.0,22220.9,65.4,33995.1,1478.3,6.7
2024-08,Women+,9809.8,7439.3,2370.5,57.4,10447.8,61.1,17090.7,638.0,6.1
2024-09,Men+,10950.4,9531.9,1418.5,64.6,11785.6,69.5,16953.2,835.2,7.1
2024-09,Total - Gender,20779.3,17032.1,3747.2,61.0,22237.6,65.2,34089.8,1458.3,6.6
2024-09,Women+,9828.9,7500.1,2328.7,57.4,10452.0,61.0,17136.6,623.1,6.0
2024-10,Men+,10964.1,9548.7,1415.5,64.5,11798.9,69.4,16991.4,834.8,7.1
2024-10,Total - Gender,20782.6,17038.7,3743.9,60.8,22259.0,65.2,34163.7,1476.3,6.6
2024-10,Women+,9818.5,7490.0,2328.5,57.2,10460.0,60.9,17172.3,641.5,6.1
2024-11,Men+,10998.7,9595.2,1403.5,64.6,11859.5,69.7,17023.0,860.8,7.3
2024-11,Total - Gender,20826.4,17091.6,3734.8,60.9,22367.0,65.4,34225.2,1540.6,6.9
2024-11,Women+,9827.7,7496.4,2331.3,57.1,10507.6,61.1,17202.2,679.8,6.5
2024-12,Men+,11059.3,9646.0,1413.3,64.9,11886.3,69.7,17053.5,827.0,7.0
2024-12,Total - Gender,20917.4,17150.7,3766.6,61.0,22422.8,65.4,34285.1,1505.5,6.7
2024-12,Women+,9858.0,7504.7,2353.3,57.2,10536.6,61.1,17231.5,678.5,6.4
2025-01,Men+,11091.2,9679.9,1411.4,64.9,11901.5,69.7,17081.4,810.2,6.8
2025-01,Total - Gender,20993.4,17185.9,3807.5,61.1,22484.0,65.5,34340.8,1490.6,6.6
2025-01,Women+,9902.2,7506.1,2396.1,57.4,10582.5,61.3,17259.4,680.3,6.4
2025-02,Men+,11093.2,9658.5,1434.7,64.9,11913.7,69.6,17105.1,820.5,6.9
2025-02,Total - Gender,20994.5,17166.2,3828.3,61.1,22467.2,65.3,34388.2,1472.7,6.6
2025-02,Women+,9901.4,7507.7,2393.6,57.3,10553.5,61.1,17283.1,652.2,6.2
2025-03,Men+,11046.0,9608.8,1437.2,64.5,11880.1,69.3,17131.0,834.1,7.0
2025-03,Total - Gender,20961.9,17104.2,3857.8,60.9,22470.7,65.2,34440.0,1508.8,6.7
2025-03,Women+,9915.9,7495.4,2420.5,57.3,10590.6,61.2,17309.0,674.7,6.4
2025-04,Men+,11089.7,9627.5,1462.2,64.6,11939.9,69.6,17157.2,850.2,7.1
2025-04,Total - Gender,20969.3,17135.7,3833.6,60.8,22517.4,65.3,34493.6,1548.1,6.9
2025-04,Women+,9879.6,7508.2,2371.4,57.0,10577.5,61.0,17336.4,697.9,6.6
2025-05,Men+,11080.8,9656.0,1424.7,64.5,11956.1,69.6,17175.2,875.4,7.3
2025-05,Total - Gender,20978.1,17193.4,3784.8,60.8,22552.7,65.3,34530.6,1574.6,7.0
2025-05,Women+,9897.4,7537.3,2360.0,57.0,10596.6,61.1,17355.4,699.2,6.6
2025-06,Men+,11130.4,9665.1,1465.3,64.7,11991.6,69.7,17197.6,861.1,7.2
2025-06,Total - Gender,21061.2,17206.9,3854.3,60.9,22613.7,65.4,34577.2,1552.5,6.9
2025-06,Women+,9930.8,7541.8,2389.0,57.1,10622.1,61.1,17379.6,691.3,6.5
2025-07,Men+,11097.7,9619.2,1478.5,64.5,11987.5,69.6,17215.4,889.7,7.4
2025-07,Total - Gender,21020.4,17155.9,3864.6,60.7,22580.7,65.2,34614.8,1560.2,6.9
2025-07,Women+,9922.7,7536.6,2386.1,57.0,10593.2,60.9,17399.4,670.5,6.3
2025-08,Men+,11052.8,9599.7,1453.1,64.2,11962.5,69.4,17228.9,909.7,7.6
2025-08,Total - Gender,20954.9,17149.9,3804.9,60.5,22549.5,65.1,34644.2,1594.6,7.1
2025-08,Women+,9902.1,7550.3,2351.8,56.9,10587.0,60.8,17415.3,684.9,6.5
2025-09,Men+,11103.6,9692.3,1411.3,64.4,11985.0,69.5,17241.8,881.4,7.4
2025-09,Total - Gender,21015.3,17256.0,3759.3,60.6,22621.8,65.2,34671.9,1606.5,7.1
2025-09,Women+,9911.7,7563.7,2348.0,56.9,10636.8,61.0,17430.1,725.1,6.8
2025-10,Men+,11125.2,9646.9,1478.3,64.5,11979.9,69.4,17252.7,854.7,7.1
2025-10,Total - Gender,21081.9,17237.5,3844.4,60.8,22639.1,65.3,34695.4,1557.3,6.9
2025-10,Women+,9956.7,7590.6,2366.1,57.1,10659.3,61.1,17442.7,702.6,6.6
2025-11,Men+,11163.0,9629.9,1533.1,64.7,11962.0,69.3,17260.3,799.0,6.7
2025-11,Total - Gender,21135.5,17228.1,3907.4,60.9,22613.4,65.1,34713.1,1477.8,6.5
2025-11,Women+,9972.5,7598.2,2374.3,57.1,10651.4,61.0,17452.8,678.9,6.4
2025-12,Men+,11172.5,9694.4,1478.1,64.7,12014.7,69.6,17264.2,842.3,7.0
2025-12,Total - Gender,21143.7,17278.3,3865.4,60.9,22694.4,65.4,34723.0,1550.7,6.8
2025-12,Women+,9971.2,7583.9,2387.3,57.1,10679.7,61.2,17458.7,708.5,6.6
