ref_date,emplBothSex,emplFemale,emplFullBothSex,emplFullFemale,emplFullMale,emplMale,emplPartBothSex,emplPartFemale,emplPartMale,emplRateBothSex,emplRateFemale,emplRateMale,labForceBothSex,labForceFemale,labForceMale,participRateBothSex,participRateFemale,participRateMale,populationBothSex,populationFemale,populationMale,unemplBothSex,unemplFemale,unemplMale,unemplRateBothSex,unemplRateFemale,unemplRateMale
2013-08,17677.9,8401.0,14263.9,6154.3,8109.6,9276.8,3413.9,2246.7,1167.2,61.8,57.9,65.9,19060.2,9002.2,10057.9,66.7,62.1,71.4,28588.4,14503.5,14084.9,1382.3,601.2,781.1,7.3,6.7,7.8
2013-09,17659.6,8374.0,14264.0,6140.8,8123.1,9285.6,3395.6,2233.1,1162.5,61.7,57.7,65.9,19018.2,8977.8,10040.3,66.5,61.8,71.2,28617.0,14517.3,14099.7,1358.6,603.9,754.7,7.1,6.7,7.5
2013-10,17664.4,8374.0,14281.8,6149.4,8132.4,9290.5,3382.6,2224.6,1158.0,61.7,57.6,65.8,19048.0,8978.0,10070.1,66.5,61.8,71.4,28639.6,14527.8,14111.8,1383.6,604.0,779.6,7.3,6.7,7.7
2013-11,17691.3,8385.4,14288.3,6150.3,8138.0,9305.9,3403.0,2235.1,1167.9,61.7,57.7,65.9,19049.8,8968.7,10081.0,66.5,61.7,71.4,28660.5,14537.8,14122.7,1358.4,583.3,775.1,7.1,6.5,7.7
2013-12,17668.9,8384.1,14253.2,6132.9,8120.3,9284.8,3415.7,2251.2,1164.5,61.6,57.6,65.7,19076.7,8989.4,10087.3,66.5,61.8,71.4,28679.9,14546.8,14133.1,1407.8,605.3,802.6,7.4,6.7,8.0
2014-01,17666.4,8369.4,14265.5,6124.2,8141.3,9297.1,3400.9,2245.2,1155.8,61.6,57.5,65.7,19051.0,8975.8,10075.3,66.4,61.7,71.2,28699.1,14555.6,14143.5,1384.6,606.4,778.2,7.3,6.8,7.7
2014-02,17662.7,8368.5,14286.7,6139.0,8147.7,9294.2,3376.0,2229.5,1146.4,61.5,57.5,65.7,19047.5,8973.1,10074.4,66.3,61.6,71.2,28716.5,14563.8,14152.7,1384.8,604.6,780.2,7.3,6.7,7.7
2014-03,17699.4,8382.4,14263.5,6126.4,8137.1,9317.0,3435.9,2256.0,1179.9,61.6,57.5,65.8,19051.2,8975.1,10076.1,66.3,61.6,71.1,28740.8,14575.3,14165.4,1351.8,592.7,759.1,7.1,6.6,7.5
2014-04,17691.2,8386.1,14249.2,6119.3,8129.9,9305.2,3442.1,2266.8,1175.3,61.5,57.5,65.6,19050.3,8984.9,10065.4,66.2,61.6,71.0,28771.7,14590.2,14181.5,1359.0,598.8,760.2,7.1,6.7,7.6
2014-05,17687.7,8396.6,14223.8,6096.3,8127.5,9291.1,3463.9,2300.3,1163.6,61.4,57.5,65.5,19079.8,9014.7,10065.1,66.3,61.7,70.9,28798.2,14602.7,14195.5,1392.1,618.1,774.0,7.3,6.9,7.7
2014-06,17720.5,8413.1,14296.9,6110.6,8186.3,9307.4,3423.6,2302.5,1121.1,61.5,57.5,65.5,19098.6,9017.0,10081.5,66.2,61.7,70.9,28832.0,14618.9,14213.1,1378.1,604.0,774.1,7.2,6.7,7.7
2014-07,17771.9,8440.2,14280.8,6130.3,8150.5,9331.7,3491.1,2309.8,1181.3,61.6,57.7,65.6,19130.6,9030.4,10100.2,66.3,61.7,71.0,28857.3,14631.4,14226.0,1358.7,590.2,768.5,7.1,6.5,7.6
2014-08,17723.7,8390.0,14250.5,6100.4,8150.0,9333.7,3473.2,2289.6,1183.7,61.4,57.3,65.6,19059.8,8972.8,10087.1,66.0,61.3,70.9,28877.3,14641.4,14236.0,1336.1,582.8,753.3,7.0,6.5,7.5
2014-09,17756.0,8411.2,14320.4,6129.7,8190.7,9344.8,3435.6,2281.5,1154.1,61.4,57.4,65.6,19097.3,8982.4,10114.9,66.1,61.3,71.0,28898.8,14651.7,14247.0,1341.4,571.2,770.1,7.0,6.4,7.6
2014-10,17782.2,8406.8,14330.3,6134.6,8195.7,9375.4,3451.8,2272.2,1179.6,61.5,57.3,65.8,19083.5,8974.3,10109.2,66.0,61.2,70.9,28913.9,14659.0,14254.9,1301.4,567.5,733.8,6.8,6.3,7.3
2014-11,17784.5,8410.7,14302.1,6120.1,8182.0,9373.7,3482.4,2290.6,1191.8,61.5,57.3,65.7,19084.7,8988.5,10096.2,66.0,61.3,70.8,28929.6,14666.7,14263.0,1300.2,577.8,722.5,6.8,6.4,7.2
2014-12,17821.7,8397.2,14388.2,6170.8,8217.4,9424.4,3433.5,2226.5,1207.0,61.6,57.2,66.0,19094.2,8963.5,10130.6,66.0,61.1,71.0,28944.1,14673.5,14270.7,1272.5,566.3,706.2,6.7,6.3,7.0
2015-01,17813.1,8419.8,14395.8,6207.4,8188.4,9393.3,3417.3,2212.4,1204.9,61.5,57.4,65.8,19106.3,8984.9,10121.4,66.0,61.2,70.9,28954.2,14678.3,14275.9,1293.2,565.0,728.1,6.8,6.3,7.2
2015-02,17827.2,8443.1,14412.9,6204.7,8208.1,9384.1,3414.3,2238.4,1175.9,61.5,57.5,65.7,19148.1,9008.8,10139.3,66.1,61.4,71.0,28965.9,14683.6,14282.3,1320.8,565.7,755.2,6.9,6.3,7.4
2015-03,17854.1,8458.7,14431.1,6212.9,8218.2,9395.4,3423.0,2245.8,1177.2,61.6,57.6,65.7,19183.9,9039.1,10144.8,66.2,61.5,71.0,28981.9,14691.5,14290.4,1329.8,580.5,749.3,6.9,6.4,7.4
2015-04,17819.4,8442.8,14424.4,6190.7,8233.7,9376.6,3395.0,2252.1,1142.9,61.4,57.4,65.6,19156.6,9018.8,10137.8,66.1,61.4,70.9,29000.4,14700.5,14299.9,1337.2,576.0,761.2,7.0,6.4,7.5
2015-05,17843.7,8445.8,14442.9,6196.4,8246.5,9397.9,3400.8,2249.4,1151.3,61.5,57.4,65.7,19168.4,9010.4,10158.1,66.1,61.3,71.0,29020.2,14710.2,14310.1,1324.7,564.5,760.2,6.9,6.3,7.5
2015-06,17836.7,8421.6,14501.6,6229.6,8272.0,9415.0,3335.1,2192.1,1143.0,61.4,57.2,65.7,19163.3,8996.7,10166.6,66.0,61.1,71.0,29048.8,14724.6,14324.2,1326.6,575.1,751.6,6.9,6.4,7.4
2015-07,17863.3,8441.8,14521.0,6241.3,8279.7,9421.5,3342.3,2200.4,1141.8,61.4,57.3,65.7,19199.2,9009.9,10189.4,66.0,61.1,71.1,29074.3,14737.2,14337.0,1336.0,568.1,767.8,7.0,6.3,7.5
2015-08,17889.0,8456.5,14538.8,6259.1,8279.7,9432.5,3350.2,2197.4,1152.8,61.5,57.3,65.7,19247.3,9031.3,10216.0,66.1,61.2,71.2,29099.5,14749.6,14349.9,1358.3,574.8,783.6,7.1,6.4,7.7
2015-09,17890.2,8461.7,14486.8,6227.5,8259.3,9428.5,3403.4,2234.1,1169.2,61.4,57.3,65.6,19258.6,9048.1,10210.5,66.1,61.3,71.1,29129.5,14764.3,14365.2,1368.4,586.4,782.0,7.1,6.5,7.7
2015-10,17899.1,8463.2,14513.4,6245.4,8268.0,9435.8,3385.7,2217.9,1167.8,61.4,57.3,65.6,19250.6,9043.9,10206.6,66.0,61.2,71.0,29152.4,14775.5,14376.9,1351.5,580.7,770.8,7.0,6.4,7.6
2015-11,17872.6,8471.9,14539.0,6293.4,8245.6,9400.7,3333.6,2178.5,1155.2,61.3,57.3,65.3,19246.8,9055.0,10191.8,66.0,61.2,70.8,29173.1,14785.4,14387.7,1374.2,583.1,791.1,7.1,6.4,7.8
2015-12,17867.4,8480.3,14482.7,6244.1,8238.6,9387.1,3384.7,2236.2,1148.5,61.2,57.3,65.2,19264.8,9064.8,10200.0,66.0,61.3,70.8,29193.6,14795.5,14398.0,1397.4,584.5,812.9,7.3,6.4,8.0
2016-01,17871.6,8486.0,14481.6,6268.3,8213.4,9385.6,3390.0,2217.7,1172.2,61.2,57.3,65.1,19267.7,9072.5,10195.1,65.9,61.3,70.7,29218.7,14807.5,14411.2,1396.1,586.6,809.5,7.2,6.5,7.9
2016-02,17889.0,8486.1,14466.9,6240.5,8226.4,9402.9,3422.2,2245.6,1176.6,61.2,57.3,65.2,19297.1,9073.2,10223.9,66.0,61.2,70.9,29249.3,14822.7,14426.6,1408.1,587.1,821.0,7.3,6.5,8.0
2016-03,17892.8,8511.2,14487.5,6268.5,8219.0,9381.6,3405.3,2242.7,1162.5,61.1,57.4,65.0,19290.0,9093.5,10196.4,65.9,61.3,70.6,29274.3,14835.0,14439.3,1397.2,582.3,814.9,7.2,6.4,8.0
2016-04,17919.7,8525.7,14464.8,6256.2,8208.6,9394.0,3454.9,2269.5,1185.4,61.2,57.4,65.0,19333.5,9119.3,10214.2,66.0,61.4,70.7,29298.9,14847.1,14451.8,1413.8,593.6,820.2,7.3,6.5,8.0
2016-05,17947.4,8519.0,14519.6,6294.8,8224.8,9428.3,3427.8,2224.2,1203.6,61.2,57.3,65.2,19309.5,9100.4,10209.1,65.8,61.2,70.6,29333.5,14864.0,14469.5,1362.1,581.4,780.7,7.1,6.4,7.6
2016-06,17954.5,8534.3,14499.4,6298.6,8200.8,9420.3,3455.1,2235.7,1219.4,61.1,57.4,65.0,19299.6,9101.5,10198.1,65.7,61.2,70.4,29366.1,14880.5,14485.7,1345.1,567.2,777.8,7.0,6.2,7.6
2016-07,17943.2,8511.5,14472.3,6260.2,8212.2,9431.7,3470.9,2251.3,1219.5,61.0,57.1,65.0,19290.0,9085.3,10204.6,65.6,61.0,70.4,29400.7,14896.9,14503.8,1346.8,573.8,773.0,7.0,6.3,7.6
2016-08,17994.2,8537.1,14530.7,6304.4,8226.3,9457.1,3463.5,2232.6,1230.9,61.1,57.2,65.1,19329.1,9096.7,10232.3,65.7,61.0,70.5,29436.7,14915.7,14521.1,1334.9,559.7,775.2,6.9,6.2,7.6
2016-09,18032.5,8556.1,14525.6,6305.2,8220.5,9476.4,3506.9,2251.0,1255.9,61.2,57.3,65.2,19385.3,9128.8,10256.5,65.8,61.1,70.6,29465.7,14929.9,14535.8,1352.7,572.6,780.1,7.0,6.3,7.6
2016-10,18051.2,8572.1,14490.3,6267.4,8222.9,9479.2,3561.0,2304.7,1256.2,61.2,57.4,65.2,19392.2,9141.5,10250.7,65.8,61.2,70.5,29492.9,14943.3,14549.7,1341.0,569.4,771.6,6.9,6.2,7.5
2016-11,18076.0,8573.4,14511.1,6265.6,8245.5,9502.6,3564.9,2307.8,1257.1,61.2,57.3,65.3,19402.5,9131.1,10271.4,65.7,61.1,70.5,29518.3,14955.6,14562.7,1326.5,557.7,768.7,6.8,6.1,7.5
2016-12,18104.0,8578.2,14558.2,6291.2,8267.0,9525.8,3545.8,2287.0,1258.8,61.3,57.3,65.4,19453.1,9164.6,10288.4,65.8,61.2,70.6,29542.6,14967.5,14575.0,1349.1,586.4,762.6,6.9,6.4,7.4
2017-01,18172.5,8629.2,14581.5,6296.4,8285.1,9543.3,3591.0,2332.8,1258.3,61.4,57.6,65.4,19511.5,9201.2,10310.3,66.0,61.4,70.7,29575.4,14983.7,14591.7,1339.1,572.1,767.0,6.9,6.2,7.4
2017-02,18216.6,8635.6,14669.4,6376.6,8292.8,9580.9,3547.2,2259.0,1288.2,61.5,57.6,65.6,19512.4,9193.7,10318.7,65.9,61.3,70.7,29601.2,14996.5,14604.7,1295.8,558.1,737.8,6.6,6.1,7.2
2017-03,18241.5,8646.5,14677.2,6386.0,8291.1,9595.0,3564.3,2260.5,1303.8,61.6,57.6,65.6,19549.1,9202.6,10346.6,66.0,61.3,70.8,29632.8,15012.1,14620.6,1307.7,556.1,751.6,6.7,6.0,7.3
2017-04,18271.6,8648.9,14711.4,6392.8,8318.6,9622.7,3560.3,2256.2,1304.1,61.6,57.6,65.7,19544.7,9194.8,10349.9,65.9,61.2,70.7,29664.6,15027.9,14636.7,1273.0,545.9,727.2,6.5,5.9,7.0
2017-05,18312.9,8685.0,14765.6,6421.4,8344.2,9627.9,3547.3,2263.6,1283.7,61.6,57.7,65.7,19615.7,9237.7,10378.0,66.0,61.4,70.8,29705.0,15047.9,14657.1,1302.8,552.7,750.1,6.6,6.0,7.2
2017-06,18371.4,8722.8,14805.8,6428.0,8377.8,9648.6,3565.6,2294.8,1270.8,61.8,57.9,65.8,19647.3,9281.4,10365.9,66.1,61.6,70.6,29739.5,15065.1,14674.4,1275.9,558.6,717.2,6.5,6.0,6.9
2017-07,18416.9,8738.1,14878.6,6463.2,8415.4,9678.9,3538.3,2274.9,1263.4,61.9,57.9,65.9,19653.7,9288.5,10365.1,66.0,61.6,70.5,29776.2,15083.0,14693.3,1236.7,550.5,686.2,6.3,5.9,6.6
2017-08,18436.4,8725.5,14802.6,6351.0,8451.6,9710.9,3633.8,2374.5,1259.3,61.8,57.8,66.0,19661.7,9273.7,10388.1,65.9,61.4,70.6,29821.4,15104.6,14716.7,1225.3,548.1,677.2,6.2,5.9,6.5
2017-09,18442.5,8745.5,14920.4,6442.9,8477.5,9697.0,3522.1,2302.7,1219.4,61.8,57.8,65.8,19668.0,9277.1,10390.9,65.9,61.4,70.5,29855.7,15120.8,14734.8,1225.5,531.5,693.9,6.2,5.7,6.7
2017-10,18475.1,8743.4,14940.2,6442.1,8498.1,9731.7,3534.9,2301.3,1233.6,61.8,57.8,66.0,19721.9,9297.8,10424.1,66.0,61.4,70.7,29889.3,15136.7,14752.5,1246.8,554.3,692.4,6.3,6.0,6.6
2017-11,18550.5,8775.4,14991.0,6471.6,8519.4,9775.1,3559.6,2303.9,1255.7,62.0,57.9,66.2,19766.2,9318.4,10447.9,66.1,61.5,70.7,29921.7,15152.1,14769.6,1215.7,543.0,672.8,6.2,5.8,6.4
2017-12,18619.7,8806.0,15007.8,6481.0,8526.8,9813.7,3611.9,2325.0,1287.0,62.2,58.1,66.4,19818.0,9336.0,10482.0,66.2,61.6,70.9,29953.3,15167.1,14786.2,1198.3,530.0,668.3,6.0,5.7,6.4
2018-01,18576.8,8777.1,15067.7,6509.8,8558.0,9799.8,3509.1,2267.3,1241.8,61.9,57.8,66.2,19745.7,9297.2,10448.6,65.8,61.2,70.6,29996.8,15187.6,14809.3,1168.9,520.1,648.8,5.9,5.6,6.2
2018-02,18570.3,8778.7,15032.6,6484.6,8548.0,9791.6,3537.7,2294.1,1243.6,61.8,57.7,66.0,19758.5,9305.8,10452.7,65.8,61.2,70.5,30027.7,15202.2,14825.5,1188.3,527.1,661.2,6.0,5.7,6.3
2018-03,18630.1,8801.4,15118.7,6527.8,8591.0,9828.7,3511.4,2273.6,1237.8,62.0,57.8,66.2,19785.1,9310.4,10474.7,65.8,61.2,70.6,30065.1,15220.2,14844.9,1155.0,509.1,645.9,5.8,5.5,6.2
2018-04,18613.0,8801.5,15161.9,6544.0,8617.9,9811.4,3451.1,2257.5,1193.6,61.8,57.7,66.0,19757.1,9301.8,10455.3,65.6,61.0,70.3,30112.8,15243.1,14869.7,1144.1,500.3,643.9,5.8,5.4,6.2
2018-05,18621.7,8807.4,15115.3,6528.2,8587.1,9814.3,3506.4,2279.2,1227.2,61.8,57.7,65.9,19781.9,9333.0,10448.9,65.6,61.2,70.2,30152.1,15261.8,14890.3,1160.2,525.6,634.6,5.9,5.6,6.1
2018-06,18677.6,8825.3,15142.6,6535.6,8607.0,9852.3,3535.0,2289.7,1245.3,61.9,57.8,66.1,19861.2,9360.3,10500.9,65.8,61.3,70.4,30193.1,15281.3,14911.8,1183.6,535.0,648.6,6.0,5.7,6.2
2018-07,18763.9,8907.7,15191.0,6569.0,8622.0,9856.2,3573.0,2338.7,1234.2,62.0,58.2,66.0,19936.4,9423.8,10512.5,65.9,61.6,70.4,30241.0,15304.6,14936.4,1172.4,516.1,656.3,5.9,5.5,6.2
2018-08,18704.7,8894.4,15199.2,6604.4,8594.7,9810.2,3505.5,2290.0,1215.5,61.8,58.1,65.6,19900.9,9433.2,10467.8,65.7,61.6,70.0,30273.2,15320.6,14952.6,1196.2,538.7,657.5,6.0,5.7,6.3
2018-09,18797.5,8913.7,15197.5,6579.6,8617.9,9883.8,3600.0,2334.1,1265.9,62.0,58.1,66.0,19948.1,9441.8,10506.3,65.8,61.6,70.2,30305.2,15336.4,14968.8,1150.6,528.2,622.5,5.8,5.6,5.9
2018-10,18814.9,8935.2,15254.1,6633.4,8620.6,9879.8,3560.9,2301.7,1259.2,62.0,58.2,65.9,19933.4,9436.8,10496.6,65.7,61.5,70.0,30337.3,15352.1,14985.2,1118.4,501.7,616.8,5.6,5.3,5.9
2018-11,18869.4,8946.8,15289.6,6619.7,8669.9,9922.6,3579.9,2327.1,1252.8,62.1,58.2,66.2,20006.0,9454.9,10551.1,65.9,61.5,70.3,30366.4,15366.4,15000.0,1136.5,508.1,628.4,5.7,5.4,6.0
2018-12,18892.8,8962.3,15300.3,6617.9,8682.4,9930.5,3592.4,2344.4,1248.0,62.2,58.3,66.1,20022.6,9468.5,10554.1,65.9,61.6,70.3,30393.7,15379.5,15014.2,1129.8,506.2,623.6,5.6,5.3,5.9
2019-01,18920.5,8964.2,15281.4,6617.2,8664.2,9956.3,3639.1,2347.1,1292.1,62.2,58.2,66.2,20068.3,9465.7,10602.6,66.0,61.5,70.5,30427.8,15396.1,15031.7,1147.8,501.5,646.3,5.7,5.3,6.1
2019-02,18965.7,9002.7,15339.1,6654.8,8684.3,9963.0,3626.6,2348.0,1278.7,62.3,58.4,66.2,20130.7,9498.8,10631.9,66.1,61.7,70.7,30450.9,15407.2,15043.7,1165.0,496.1,669.0,5.8,5.2,6.3
2019-03,18932.9,8963.5,15345.2,6640.5,8704.7,9969.4,3587.7,2323.1,1264.7,62.1,58.1,66.2,20109.1,9480.9,10628.3,66.0,61.5,70.6,30479.8,15421.3,15058.6,1176.2,517.3,658.9,5.8,5.5,6.2
2019-04,19053.7,9019.0,15410.3,6689.6,8720.6,10034.8,3643.5,2329.3,1314.1,62.4,58.4,66.5,20208.2,9528.3,10680.0,66.2,61.7,70.8,30519.6,15440.7,15078.9,1154.5,509.3,645.2,5.7,5.3,6.0
2019-05,19067.3,9040.9,15433.9,6719.6,8714.3,10026.4,3633.4,2321.3,1312.2,62.4,58.5,66.4,20170.4,9511.0,10659.4,66.0,61.5,70.6,30554.4,15457.8,15096.7,1103.1,470.1,632.9,5.5,4.9,5.9
2019-06,19078.6,9052.2,15462.4,6750.1,8712.3,10026.4,3616.2,2302.1,1314.0,62.4,58.5,66.3,20199.9,9528.4,10671.4,66.0,61.6,70.6,30593.1,15476.8,15116.3,1121.2,476.2,645.1,5.6,5.0,6.0
2019-07,19072.4,9027.0,15465.2,6739.9,8725.3,10045.4,3607.2,2287.1,1320.2,62.2,58.2,66.3,20234.5,9534.1,10700.4,66.0,61.5,70.7,30649.4,15504.2,15145.2,1162.0,507.1,655.0,5.7,5.3,6.1
2019-08,19133.9,9062.3,15513.8,6759.3,8754.5,10071.7,3620.1,2302.9,1317.1,62.3,58.4,66.4,20300.2,9561.0,10739.3,66.1,61.6,70.8,30694.3,15525.9,15168.4,1166.3,498.7,667.6,5.7,5.2,6.2
2019-09,19142.8,9070.9,15534.5,6771.3,8763.2,10071.9,3608.3,2299.6,1308.7,62.3,58.3,66.3,20282.2,9589.9,10692.3,66.0,61.7,70.4,30747.6,15551.9,15195.7,1139.4,519.0,620.4,5.6,5.4,5.8
2019-10,19130.9,9069.8,15503.3,6742.7,8760.6,10061.1,3627.6,2327.1,1300.5,62.1,58.2,66.1,20274.5,9582.8,10691.8,65.8,61.5,70.3,30791.8,15573.1,15218.7,1143.6,512.9,630.7,5.6,5.4,5.9
2019-11,19096.8,9053.4,15470.4,6736.7,8733.7,10043.4,3626.4,2316.7,1309.7,61.9,58.1,65.9,20293.7,9585.2,10708.6,65.8,61.5,70.3,30832.4,15592.5,15239.9,1197.0,531.8,665.1,5.9,5.5,6.2
2019-12,19186.5,9096.7,15556.6,6780.1,8776.5,10089.8,3629.9,2316.6,1313.3,62.2,58.3,66.1,20326.2,9596.7,10729.5,65.8,61.5,70.3,30868.9,15609.8,15259.1,1139.7,500.0,639.7,5.6,5.2,6.0
2020-01,19204.7,9108.1,15578.3,6773.9,8804.4,10096.6,3626.4,2334.2,1292.2,62.1,58.3,66.1,20326.2,9622.2,10704.0,65.8,61.6,70.1,30907.3,15628.1,15279.2,1121.5,514.1,607.4,5.5,5.3,5.7
2020-02,19202.9,9083.1,15607.0,6759.5,8847.6,10119.8,3595.9,2323.6,1272.2,62.1,58.1,66.1,20384.8,9606.6,10778.2,65.9,61.4,70.4,30945.1,15646.0,15299.1,1182.0,523.5,658.4,5.8,5.4,6.1
2020-03,18058.2,8384.2,15076.9,6465.3,8611.6,9673.9,2981.2,1918.9,1062.3,58.3,53.5,63.1,19725.2,9242.4,10482.8,63.7,59.0,68.4,30988.3,15666.6,15321.8,1667.0,858.1,808.9,8.5,9.3,7.7
2020-04,16085.8,7499.7,13612.9,5907.4,7705.6,8586.1,2472.9,1592.3,880.6,51.9,47.8,56.0,18631.6,8731.4,9900.2,60.1,55.7,64.6,31014.2,15678.2,15336.0,2545.7,1231.7,1314.0,13.7,14.1,13.3
2020-05,16410.7,7596.8,13870.2,5985.1,7885.1,8813.8,2540.5,1611.8,928.7,52.9,48.4,57.4,19131.2,8873.7,10257.4,61.6,56.6,66.8,31037.6,15689.0,15348.6,2720.5,1276.9,1443.6,14.2,14.4,14.1
2020-06,17469.4,8141.1,14459.3,6214.3,8245.0,9328.2,3010.1,1926.8,1083.2,56.2,51.8,60.7,19977.7,9332.3,10645.4,64.3,59.4,69.3,31070.8,15704.7,15366.1,2508.3,1191.1,1317.2,12.6,12.8,12.4
2020-07,17895.5,8400.3,14580.9,6299.9,8281.0,9495.2,3314.6,2100.4,1214.2,57.5,53.4,61.7,20094.0,9351.1,10742.9,64.6,59.5,69.8,31100.2,15718.2,15381.9,2198.4,950.8,1247.7,10.9,10.2,11.6
2020-08,18129.3,8525.2,14714.9,6346.7,8368.2,9604.1,3414.4,2178.5,1235.9,58.2,54.2,62.4,20164.1,9395.2,10768.9,64.8,59.7,69.9,31126.0,15729.8,15396.1,2034.8,870.1,1164.7,10.1,9.3,10.8
2020-09,18555.9,8760.3,15079.5,6529.0,8550.5,9795.6,3476.5,2231.3,1245.1,59.6,55.6,63.6,20418.3,9588.6,10829.6,65.5,60.9,70.3,31154.4,15742.6,15411.8,1862.3,828.3,1034.0,9.1,8.6,9.5
2020-10,18616.4,8806.0,15062.3,6559.3,8503.0,9810.4,3554.1,2246.7,1307.4,59.7,55.9,63.6,20451.5,9620.6,10830.8,65.6,61.1,70.2,31172.3,15750.6,15421.7,1835.1,814.6,1020.4,9.0,8.5,9.4
2020-11,18650.0,8830.1,15189.6,6634.0,8555.6,9820.0,3460.4,2196.1,1264.3,59.8,56.0,63.6,20406.8,9621.0,10785.8,65.4,61.1,69.9,31185.8,15756.7,15429.1,1756.7,790.9,965.8,8.6,8.2,9.0
2020-12,18591.7,8775.8,15217.5,6623.7,8593.7,9815.9,3374.2,2152.1,1222.1,59.6,55.7,63.6,20404.4,9621.0,10783.4,65.4,61.0,69.9,31193.7,15760.4,15433.3,1812.7,845.2,967.5,8.9,8.8,9.0
2021-01,18392.1,8629.1,15205.6,6602.6,8603.0,9763.1,3186.5,2026.5,1160.1,58.9,54.7,63.2,20255.6,9534.7,10720.8,64.9,60.5,69.4,31203.9,15764.7,15439.2,1863.4,905.6,957.8,9.2,9.5,8.9
2021-02,18632.0,8757.9,15298.9,6666.1,8632.8,9874.1,3333.1,2091.8,1241.3,59.7,55.5,63.9,20361.0,9595.7,10765.3,65.2,60.8,69.7,31221.9,15773.4,15448.5,1729.0,837.8,891.2,8.5,8.7,8.3
2021-03,18873.0,8883.8,15454.3,6747.5,8706.8,9989.2,3418.7,2136.3,1282.4,60.4,56.3,64.6,20449.9,9611.9,10838.0,65.5,60.9,70.1,31235.6,15780.0,15455.6,1576.9,728.1,848.8,7.7,7.6,7.8
2021-04,18673.8,8782.7,15372.5,6702.2,8670.3,9891.1,3301.3,2080.4,1220.9,59.8,55.6,64.0,20350.9,9577.2,10773.7,65.1,60.7,69.7,31248.1,15786.1,15462.0,1677.1,794.5,882.6,8.2,8.3,8.2
2021-05,18623.6,8739.5,15337.7,6670.4,8667.3,9884.1,3285.9,2069.1,1216.8,59.6,55.3,63.9,20304.8,9545.8,10759.0,65.0,60.4,69.6,31260.4,15792.0,15468.4,1681.2,806.3,874.9,8.3,8.4,8.1
2021-06,18894.4,8932.2,15384.3,6703.9,8680.4,9962.1,3510.1,2228.3,1281.8,60.4,56.5,64.3,20514.4,9657.2,10857.2,65.6,61.1,70.1,31287.5,15805.3,15482.2,1620.0,724.9,895.0,7.9,7.5,8.2
2021-07,19016.5,8991.0,15441.1,6770.9,8670.2,10025.5,3575.4,2220.1,1355.2,60.7,56.8,64.7,20540.5,9655.9,10884.6,65.6,61.0,70.2,31318.8,15821.4,15497.4,1524.0,664.9,859.1,7.4,6.9,7.9
2021-08,19081.7,9037.7,15507.5,6808.1,8699.4,10044.0,3574.2,2229.6,1344.6,60.8,57.0,64.7,20548.8,9687.7,10861.1,65.5,61.1,70.0,31359.5,15843.1,15516.4,1467.1,650.0,817.1,7.1,6.7,7.5
2021-09,19251.1,9136.7,15692.0,6932.1,8759.9,10114.4,3559.1,2204.5,1354.6,61.3,57.6,65.1,20705.6,9788.8,10916.8,66.0,61.7,70.3,31393.0,15860.8,15532.2,1454.5,652.2,802.3,7.0,6.7,7.3
2021-10,19288.1,9141.6,15728.7,6942.9,8785.8,10146.5,3559.4,2198.7,1360.7,61.4,57.6,65.2,20624.4,9750.8,10873.5,65.6,61.4,69.9,31432.6,15881.1,15551.5,1336.2,609.2,727.0,6.5,6.2,6.7
2021-11,19437.3,9229.1,15801.1,6977.1,8823.9,10208.2,3636.2,2251.9,1384.3,61.8,58.0,65.6,20699.4,9776.9,10922.5,65.8,61.5,70.1,31475.9,15903.0,15572.9,1262.2,547.9,714.3,6.1,5.6,6.5
2021-12,19508.8,9245.3,15920.8,6964.3,8956.5,10263.5,3588.0,2281.0,1307.0,61.9,58.1,65.8,20741.2,9814.3,10926.9,65.8,61.6,70.1,31518.9,15924.6,15594.2,1232.4,569.0,663.4,5.9,5.8,6.1
2022-01,19305.4,9132.7,15870.3,6926.7,8943.6,10172.6,3435.1,2206.0,1229.1,61.2,57.3,65.2,20630.7,9769.8,10860.9,65.4,61.3,69.6,31559.4,15945.4,15614.0,1325.4,637.1,688.3,6.4,6.5,6.3
2022-02,19629.0,9327.5,16030.5,7017.0,9013.4,10301.5,3598.6,2310.4,1288.1,62.1,58.4,65.9,20764.7,9832.4,10932.3,65.7,61.6,69.9,31600.5,15966.5,15634.0,1135.6,504.9,630.8,5.5,5.1,5.8
2022-03,19647.8,9313.6,16037.3,7001.1,9036.2,10334.2,3610.5,2312.5,1298.0,62.1,58.3,66.0,20762.7,9855.7,10907.0,65.6,61.6,69.7,31642.1,15987.4,15654.7,1114.9,542.1,572.8,5.4,5.5,5.3
2022-04,19709.7,9350.4,16084.2,7037.4,9046.9,10359.3,3625.4,2313.0,1312.4,62.2,58.4,66.1,20826.2,9857.7,10968.5,65.7,61.6,70.0,31683.5,16008.2,15675.3,1116.5,507.4,609.2,5.4,5.1,5.6
2022-05,19763.4,9419.8,16210.3,7136.0,9074.3,10343.6,3553.1,2283.8,1269.3,62.3,58.8,65.9,20847.5,9902.8,10944.7,65.7,61.8,69.7,31733.2,16032.9,15700.3,1084.2,483.1,601.1,5.2,4.9,5.5
