ref_date,emplFullMen+,emplFullTotal - Gender,emplFullWomen+,emplMen+,emplPartMen+,emplPartTotal - Gender,emplPartWomen+,emplRateMen+,emplRateTotal - Gender,emplRateWomen+,emplTotal - Gender,emplWomen+,labForceMen+,labForceTotal - Gender,labForceWomen+,participRateMen+,participRateTotal - Gender,participRateWomen+,populationMen+,populationTotal - Gender,populationWomen+,unemplMen+,unemplRateMen+,unemplRateTotal - Gender,unemplRateWomen+,unemplTotal - Gender,unemplWomen+
2002-11,7329.4,12537.9,5208.5,8254.3,924.9,2929.3,2004.4,67.4,62.1,57.0,15467.2,7212.9,8962.9,16723.4,7760.5,73.2,67.2,61.4,12246.3,24889.7,12643.4,708.6,7.9,7.5,7.1,1256.2,547.6
2002-12,7364.7,12576.1,5211.4,8283.2,918.5,2948.6,2030.1,67.6,62.3,57.2,15524.7,7241.5,9004.5,16792.7,7788.2,73.5,67.4,61.5,12256.3,24909.8,12653.5,721.3,8.0,7.6,7.0,1268.0,546.7
2003-01,7378.7,12600.9,5222.2,8298.2,919.5,2943.3,2023.8,67.6,62.3,57.2,15544.2,7246.0,8998.4,16797.0,7798.5,73.3,67.4,61.6,12267.9,24932.7,12664.8,700.2,7.8,7.5,7.1,1252.8,552.5
2003-02,7402.4,12633.2,5230.8,8323.6,921.3,2968.4,2047.1,67.8,62.5,57.4,15601.6,7278.0,9034.8,16859.0,7824.2,73.6,67.6,61.7,12278.5,24953.8,12675.3,711.2,7.9,7.5,7.0,1257.5,546.2
2003-03,7416.0,12655.6,5239.6,8323.2,907.1,2954.0,2046.9,67.7,62.5,57.4,15609.7,7286.5,9013.5,16852.4,7838.9,73.3,67.5,61.8,12290.9,24978.6,12687.7,690.3,7.7,7.4,7.0,1242.7,552.4
2003-04,7424.8,12661.8,5237.0,8332.9,908.1,2931.4,2023.3,67.7,62.3,57.2,15593.2,7260.3,9036.6,16876.8,7840.2,73.4,67.5,61.7,12306.5,25009.7,12703.3,703.7,7.8,7.6,7.4,1283.6,579.9
2003-05,7414.6,12646.7,5232.1,8305.4,890.8,2928.0,2037.3,67.4,62.2,57.2,15574.8,7269.4,9045.5,16899.5,7854.0,73.4,67.5,61.8,12319.1,25035.1,12716.0,740.1,8.2,7.8,7.4,1324.7,584.6
2003-06,7390.9,12649.6,5258.7,8324.9,934.0,2977.5,2043.5,67.5,62.3,57.3,15627.1,7302.2,9048.2,16912.6,7864.4,73.3,67.5,61.8,12335.8,25068.7,12732.9,723.3,8.0,7.6,7.1,1285.5,562.2
2003-07,7408.1,12696.1,5288.0,8329.6,921.5,2952.3,2030.8,67.5,62.4,57.4,15648.4,7318.8,9073.0,16954.4,7881.5,73.5,67.6,61.8,12348.8,25095.9,12747.1,743.4,8.2,7.7,7.1,1306.1,562.7
2003-08,7390.4,12653.6,5263.2,8311.0,920.6,2985.3,2064.7,67.2,62.3,57.4,15638.9,7327.9,9070.3,16967.3,7897.0,73.4,67.5,61.9,12361.6,25121.7,12760.2,759.3,8.4,7.8,7.2,1328.4,569.1
2003-09,7397.2,12655.2,5258.0,8343.9,946.7,3019.6,2072.9,67.4,62.3,57.4,15674.7,7330.8,9085.2,17010.1,7924.9,73.4,67.6,62.0,12377.3,25154.0,12776.7,741.3,8.2,7.9,7.5,1335.4,594.1
2003-10,7393.9,12759.5,5365.6,8359.6,965.7,2970.0,2004.4,67.5,62.5,57.6,15729.5,7370.0,9090.1,17019.1,7929.0,73.4,67.6,62.0,12389.7,25179.6,12789.9,730.5,8.0,7.6,7.1,1289.6,559.1
2003-11,7461.1,12790.8,5329.8,8395.7,934.6,2987.7,2053.1,67.7,62.6,57.7,15778.5,7382.8,9106.9,17045.5,7938.6,73.4,67.6,62.0,12401.6,25203.7,12802.1,711.2,7.8,7.4,7.0,1267.0,555.8
2003-12,7468.0,12826.7,5358.6,8397.5,929.5,2994.5,2065.0,67.7,62.7,57.9,15821.1,7423.6,9098.4,17074.4,7976.1,73.3,67.7,62.2,12412.4,25225.6,12813.2,700.9,7.7,7.3,6.9,1253.3,552.4
2004-01,7480.8,12864.0,5383.2,8416.2,935.4,2955.7,2020.3,67.7,62.7,57.7,15819.7,7403.5,9111.3,17069.9,7958.6,73.3,67.6,62.1,12424.3,25250.0,12825.7,695.1,7.6,7.3,7.0,1250.2,555.1
2004-02,7495.1,12890.3,5395.1,8400.4,905.2,2936.7,2031.4,67.5,62.6,57.8,15826.9,7426.6,9102.0,17075.4,7973.4,73.2,67.6,62.1,12437.2,25276.5,12839.3,701.6,7.7,7.3,6.9,1248.5,546.9
2004-03,7489.9,12928.0,5438.1,8414.4,924.4,2908.3,1983.8,67.6,62.6,57.7,15836.3,7421.9,9120.7,17087.2,7966.5,73.3,67.5,62.0,12450.2,25302.8,12852.7,706.4,7.7,7.3,6.8,1250.9,544.6
2004-04,7528.5,12967.4,5438.9,8446.3,917.8,2915.3,1997.5,67.8,62.7,57.8,15882.7,7436.4,9132.4,17113.6,7981.2,73.3,67.6,62.0,12463.4,25330.1,12866.7,686.1,7.5,7.2,6.8,1230.9,544.8
2004-05,7500.4,12964.3,5463.9,8438.2,937.8,2936.7,1998.9,67.6,62.7,57.9,15900.9,7462.8,9119.7,17108.6,7988.9,73.1,67.5,62.0,12477.5,25358.7,12881.1,681.5,7.5,7.1,6.6,1207.7,526.2
2004-06,7540.3,12985.8,5445.5,8446.0,905.7,2938.2,2032.5,67.6,62.7,58.0,15923.9,7478.0,9138.4,17164.0,8025.6,73.1,67.6,62.2,12495.6,25395.6,12900.0,692.5,7.6,7.2,6.8,1240.1,547.6
2004-07,7553.1,12958.2,5405.1,8474.7,921.7,2979.4,2057.7,67.7,62.7,57.8,15937.6,7462.9,9137.6,17148.3,8010.7,73.0,67.4,62.0,12510.1,25425.1,12915.0,662.9,7.3,7.1,6.8,1210.7,547.9
2004-08,7563.3,12978.8,5415.6,8491.6,928.3,2966.6,2038.3,67.8,62.6,57.6,15945.4,7453.8,9141.8,17146.8,8005.0,73.0,67.3,61.9,12527.5,25459.9,12932.5,650.3,7.1,7.0,6.9,1201.4,551.2
2004-09,7589.0,13033.0,5444.0,8505.0,916.0,2945.8,2029.9,67.8,62.7,57.7,15978.9,7473.9,9164.9,17170.7,8005.8,73.1,67.4,61.8,12540.8,25487.3,12946.6,659.9,7.2,6.9,6.6,1191.8,531.9
2004-10,7609.7,13036.3,5426.6,8524.2,914.5,2953.3,2038.8,67.9,62.7,57.6,15989.6,7465.4,9187.4,17203.4,8015.9,73.2,67.4,61.9,12553.7,25513.4,12959.7,663.3,7.2,7.1,6.9,1213.8,550.5
2004-11,7598.9,13026.9,5428.0,8524.6,925.7,2981.4,2055.7,67.8,62.7,57.7,16008.3,7483.7,9196.7,17249.1,8052.4,73.2,67.5,62.1,12565.3,25537.2,12971.9,672.1,7.3,7.2,7.1,1240.8,568.6
2004-12,7595.5,13039.9,5444.3,8527.2,931.6,2982.9,2051.3,67.8,62.7,57.7,16022.8,7495.6,9213.6,17252.0,8038.3,73.3,67.5,61.9,12576.8,25560.2,12983.5,686.5,7.5,7.1,6.8,1229.2,542.7
2005-01,7633.5,13066.5,5433.0,8531.5,898.0,2967.5,2069.5,67.8,62.7,57.7,16034.0,7502.5,9195.4,17226.1,8030.7,73.0,67.3,61.8,12589.3,25585.5,12996.2,663.9,7.2,6.9,6.6,1192.1,528.2
2005-02,7608.4,13080.2,5471.9,8530.5,922.1,2966.9,2044.8,67.7,62.7,57.8,16047.1,7516.6,9200.5,17254.4,8053.9,73.0,67.4,61.9,12603.1,25613.5,13010.4,670.0,7.3,7.0,6.7,1207.3,537.3
2005-03,7604.0,13072.6,5468.6,8538.0,934.0,2973.8,2039.8,67.7,62.6,57.6,16046.5,7508.4,9199.3,17230.8,8031.4,72.9,67.2,61.7,12616.6,25640.9,13024.3,661.3,7.2,6.9,6.5,1184.3,523.0
2005-04,7606.3,13107.6,5501.3,8530.3,924.0,2964.6,2040.7,67.5,62.6,57.8,16072.3,7542.0,9187.0,17233.3,8046.3,72.7,67.1,61.7,12630.4,25668.9,13038.5,656.7,7.1,6.7,6.3,1161.0,504.3
2005-05,7599.0,13083.1,5484.2,8555.0,956.0,2993.5,2037.5,67.6,62.5,57.6,16076.7,7521.7,9223.6,17285.1,8061.4,72.9,67.2,61.7,12649.1,25706.5,13057.4,668.6,7.2,7.0,6.7,1208.4,539.8
2005-06,7637.6,13156.4,5518.8,8566.2,928.6,2945.4,2016.8,67.6,62.6,57.6,16101.8,7535.6,9218.2,17277.7,8059.5,72.8,67.1,61.6,12664.9,25738.6,13073.7,652.0,7.1,6.8,6.5,1175.9,523.9
2005-07,7655.9,13171.7,5515.7,8588.4,932.5,2970.5,2038.0,67.7,62.6,57.7,16142.2,7553.8,9250.2,17300.7,8050.4,72.9,67.1,61.5,12680.9,25771.7,13090.7,661.8,7.2,6.7,6.2,1158.5,496.7
2005-08,7681.4,13211.6,5530.2,8610.1,928.6,2975.0,2046.4,67.8,62.7,57.8,16186.6,7576.6,9260.4,17349.0,8088.6,72.9,67.2,61.7,12700.1,25810.4,13110.3,650.4,7.0,6.7,6.3,1162.4,512.0
2005-09,7656.4,13216.5,5560.1,8606.8,950.4,2955.7,2005.3,67.7,62.6,57.6,16172.2,7565.4,9239.7,17331.9,8092.2,72.7,67.1,61.7,12714.5,25839.5,13125.0,632.9,6.8,6.7,6.5,1159.7,526.8
2005-10,7667.2,13197.3,5530.1,8633.8,966.6,3014.5,2047.8,67.8,62.7,57.7,16211.7,7578.0,9254.4,17372.5,8118.1,72.7,67.2,61.8,12728.5,25867.3,13138.8,620.7,6.7,6.7,6.7,1160.8,540.1
2005-11,7682.6,13255.2,5572.6,8629.1,946.5,2986.0,2039.6,67.7,62.7,57.9,16241.2,7612.1,9240.1,17338.1,8098.1,72.5,67.0,61.6,12741.7,25894.4,13152.7,611.0,6.6,6.3,6.0,1096.9,485.9
2005-12,7692.1,13277.2,5585.1,8640.8,948.8,2955.1,2006.4,67.7,62.6,57.7,16232.3,7591.5,9252.9,17373.6,8120.7,72.5,67.0,61.7,12754.0,25918.9,13164.9,612.1,6.6,6.6,6.5,1141.3,529.3
2006-01,7664.4,13283.9,5619.6,8625.6,961.2,2977.1,2015.8,67.5,62.7,57.9,16261.0,7635.4,9273.1,17436.6,8163.5,72.6,67.2,61.9,12771.2,25953.3,13182.1,647.5,7.0,6.7,6.5,1175.6,528.1
2006-02,7679.6,13284.4,5604.8,8662.4,982.8,3007.8,2025.0,67.8,62.7,57.8,16292.2,7629.8,9290.3,17439.1,8148.8,72.7,67.1,61.8,12784.1,25978.8,13194.7,627.8,6.8,6.6,6.4,1146.9,519.0
2006-03,7717.2,13337.7,5620.5,8694.3,977.1,3009.6,2032.5,67.9,62.9,57.9,16347.3,7653.0,9309.1,17479.8,8170.6,72.7,67.2,61.9,12798.1,26007.0,13209.0,614.9,6.6,6.5,6.3,1132.5,517.6
2006-04,7738.7,13399.6,5660.8,8701.4,962.7,2984.0,2021.3,67.9,62.9,58.1,16383.5,7682.1,9309.8,17516.9,8207.1,72.7,67.3,62.1,12812.7,26036.5,13223.8,608.4,6.5,6.5,6.4,1133.4,525.0
2006-05,7789.9,13473.9,5684.0,8733.9,944.0,2976.5,2032.5,68.1,63.1,58.3,16450.4,7716.5,9329.2,17544.9,8215.7,72.7,67.3,62.0,12832.0,26074.9,13242.9,595.2,6.4,6.2,6.1,1094.5,499.2
2006-06,7748.4,13421.1,5672.7,8721.5,973.1,3011.5,2038.3,67.9,62.9,58.2,16432.5,7711.0,9324.0,17538.7,8214.6,72.6,67.2,62.0,12848.1,26106.8,13258.7,602.6,6.5,6.3,6.1,1106.1,503.6
2006-07,7740.1,13441.4,5701.2,8716.9,976.8,2999.1,2022.3,67.8,62.9,58.2,16440.4,7723.5,9344.2,17587.9,8243.8,72.6,67.3,62.1,12863.3,26139.1,13275.8,627.2,6.7,6.5,6.3,1147.5,520.3
2006-08,7762.2,13482.8,5720.6,8727.8,965.6,2952.8,1987.3,67.8,62.8,58.0,16435.7,7707.9,9368.3,17584.7,8216.4,72.7,67.2,61.8,12881.8,26177.3,13295.6,640.5,6.8,6.5,6.2,1149.0,508.6
2006-09,7779.4,13500.4,5721.0,8731.8,952.4,2967.6,2015.1,67.7,62.8,58.1,16468.0,7736.2,9390.9,17613.0,8222.0,72.8,67.2,61.8,12895.6,26206.5,13310.9,659.1,7.0,6.5,5.9,1145.0,485.9
2006-10,7793.3,13505.6,5712.3,8741.5,948.2,2981.9,2033.8,67.7,62.8,58.1,16487.5,7746.1,9366.3,17605.4,8239.1,72.6,67.1,61.8,12908.8,26234.1,13325.3,624.8,6.7,6.3,6.0,1117.8,493.0
2006-11,7753.0,13469.7,5716.7,8733.6,980.6,3017.8,2037.2,67.6,62.8,58.1,16487.5,7753.9,9384.8,17641.3,8256.4,72.6,67.2,61.9,12921.3,26260.8,13339.5,651.2,6.9,6.5,6.1,1153.7,502.5
2006-12,7785.7,13512.9,5727.2,8758.3,972.7,3036.8,2064.1,67.7,63.0,58.3,16549.6,7791.3,9395.8,17671.4,8275.6,72.6,67.2,62.0,12933.2,26285.9,13352.7,637.4,6.8,6.3,5.9,1121.8,484.4
2007-01,7791.3,13546.8,5755.5,8798.2,1006.9,3068.2,2061.3,68.0,63.1,58.5,16615.0,7816.8,9430.3,17743.5,8313.2,72.8,67.4,62.2,12946.6,26314.7,13368.1,632.1,6.7,6.4,6.0,1128.5,496.4
2007-02,7810.5,13576.6,5766.1,8804.5,994.0,3059.8,2065.8,68.0,63.2,58.5,16636.4,7831.9,9429.4,17748.8,8319.4,72.8,67.4,62.2,12956.4,26335.5,13379.1,624.8,6.6,6.3,5.9,1112.3,487.5
2007-03,7799.2,13575.9,5776.7,8792.1,992.9,3088.8,2095.9,67.8,63.2,58.8,16664.8,7872.7,9419.7,17783.7,8364.0,72.6,67.5,62.5,12968.0,26359.9,13391.9,627.6,6.7,6.3,5.9,1118.9,491.4
2007-04,7798.9,13573.2,5774.3,8805.3,1006.4,3085.4,2079.0,67.8,63.1,58.6,16658.6,7853.3,9435.7,17775.4,8339.7,72.7,67.4,62.2,12982.9,26391.4,13408.5,630.4,6.7,6.3,5.8,1116.9,486.4
2007-05,7845.2,13633.6,5788.4,8828.8,983.6,3048.5,2064.9,67.9,63.1,58.5,16682.1,7853.3,9436.5,17775.6,8339.0,72.6,67.3,62.1,12996.3,26419.3,13423.0,607.7,6.4,6.2,5.8,1093.4,485.7
2007-06,7880.3,13716.2,5835.9,8854.1,973.8,3012.0,2038.2,68.1,63.2,58.6,16728.2,7874.1,9461.8,17822.3,8360.4,72.7,67.4,62.2,13011.0,26449.3,13438.3,607.7,6.4,6.1,5.8,1094.1,486.4
2007-07,7893.6,13755.2,5861.6,8874.7,981.0,3041.0,2059.9,68.1,63.4,58.9,16796.2,7921.5,9463.1,17872.3,8409.2,72.6,67.5,62.5,13029.0,26486.5,13457.5,588.4,6.2,6.0,5.8,1076.1,487.6
2007-08,7879.5,13748.0,5868.5,8867.5,988.0,3069.5,2081.5,68.0,63.4,59.0,16817.5,7949.9,9461.0,17886.2,8425.1,72.5,67.5,62.5,13044.0,26517.5,13473.5,593.5,6.3,6.0,5.6,1068.7,475.2
